activity_id,case_id,case_date,case_type,status
4556,2253,2016-10-22 12:15:28.000,Device Issue,Unresolved
4560,2255,2015-06-17 13:24:12.000,Network Issue,Closed
4538,2240,2016-09-01 09:27:15.000,Network Issue,Closed
4542,2241,2015-11-23 22:30:09.000,Device Issue,Open
4576,2265,2016-04-22 01:28:52.000,Billing Issue,Unresolved
4543,2243,2015-05-25 19:42:18.000,Network Issue,Open
4589,2272,2016-08-09 06:29:52.000,Billing Issue,Closed
4591,2273,2016-03-28 13:24:19.000,Network Issue,Open
4593,2274,2016-08-12 05:05:58.000,Billing Issue,Unresolved
4597,2275,2016-04-04 12:40:19.000,Billing Issue,Open
4555,2254,2016-01-02 05:25:56.000,Billing Issue,Unresolved
4561,2256,2015-01-08 23:50:55.000,Network Issue,Closed
4562,2257,2016-04-03 01:14:20.000,Billing Issue,Closed
4603,2284,2015-11-17 13:54:18.000,Network Issue,Unresolved
4609,2285,2016-10-25 22:21:32.000,Network Issue,Unresolved
4613,2286,2016-09-11 19:54:39.000,Network Issue,Unresolved
4618,2287,2016-01-26 12:08:52.000,Device Issue,Closed
4606,2282,2017-02-02 16:50:23.000,Network Issue,Unresolved
4608,2288,2015-03-07 06:59:50.000,Device Issue,Open
4610,2289,2015-02-21 05:15:21.000,Billing Issue,Closed
4616,2290,2016-09-02 09:53:28.000,Device Issue,Open
4578,2266,2015-03-21 20:58:32.000,Device Issue,Closed
4579,2267,2016-01-14 15:58:07.000,Network Issue,Unresolved
4580,2268,2017-02-03 10:57:25.000,Device Issue,Closed
4581,2269,2015-04-25 07:21:01.000,Billing Issue,Open
4582,2270,2016-09-14 14:59:12.000,Billing Issue,Unresolved
4584,2271,2015-12-24 12:40:27.000,Network Issue,Unresolved
4590,2276,2015-06-28 00:52:44.000,Device Issue,Open
4594,2277,2016-08-19 21:13:27.000,Billing Issue,Closed
4596,2278,2016-09-23 01:12:07.000,Billing Issue,Unresolved
4599,2279,2016-10-06 09:46:18.000,Device Issue,Closed
4600,2280,2016-02-05 12:01:10.000,Billing Issue,Closed
4629,2299,2016-07-04 14:23:46.000,Device Issue,Closed
4632,2300,2015-08-04 20:19:40.000,Billing Issue,Unresolved
4611,2281,2015-08-02 11:24:52.000,Device Issue,Open
4633,2301,2016-10-01 00:49:50.000,Device Issue,Unresolved
4615,2283,2015-02-25 03:55:10.000,Billing Issue,Unresolved
4569,2261,2016-01-11 22:43:31.000,Device Issue,Closed
4572,2262,2015-04-09 03:20:10.000,Device Issue,Unresolved
4573,2263,2016-06-05 21:05:11.000,Network Issue,Closed
4574,2264,2015-08-21 12:00:50.000,Network Issue,Unresolved
4567,2260,2015-03-03 19:32:18.000,Billing Issue,Open
4625,2296,2016-06-14 18:19:00.000,Device Issue,Unresolved
4626,2297,2015-06-30 04:01:52.000,Billing Issue,Closed
4627,2298,2016-04-09 14:21:55.000,Network Issue,Closed
4652,2311,2015-08-21 07:11:33.000,Billing Issue,Unresolved
4640,2308,2015-04-11 16:26:49.000,Device Issue,Closed
4651,2310,2015-07-04 09:30:03.000,Network Issue,Open
4647,2304,2015-05-13 08:05:01.000,Network Issue,Open
4649,2305,2015-12-23 06:46:23.000,Billing Issue,Closed
4619,2291,2016-04-22 18:08:41.000,Device Issue,Open
4620,2292,2017-01-13 22:54:23.000,Billing Issue,Closed
4622,2293,2017-02-22 19:24:18.000,Device Issue,Open
4623,2294,2015-01-31 11:43:11.000,Network Issue,Open
4624,2295,2015-03-17 07:03:50.000,Network Issue,Unresolved
4654,2312,2015-10-19 21:39:23.000,Device Issue,Unresolved
4655,2313,2015-01-04 05:21:22.000,Device Issue,Closed
4658,2314,2016-04-12 02:08:17.000,Network Issue,Open
4659,2315,2016-03-09 10:17:29.000,Device Issue,Unresolved
4635,2302,2017-02-22 17:11:39.000,Billing Issue,Open
4636,2303,2015-12-01 07:14:57.000,Device Issue,Open
4660,2316,2016-11-26 06:20:19.000,Device Issue,Closed
4662,2318,2015-03-18 14:03:29.000,Network Issue,Open
4683,2325,2015-08-29 07:03:36.000,Network Issue,Closed
4685,2326,2015-12-30 02:13:09.000,Device Issue,Unresolved
4668,2320,2016-07-27 04:40:25.000,Network Issue,Open
4670,2321,2015-05-03 13:41:33.000,Billing Issue,Open
4671,2322,2015-06-12 03:47:51.000,Billing Issue,Open
4672,2323,2016-06-28 03:21:45.000,Network Issue,Open
4676,2324,2015-03-03 07:14:36.000,Device Issue,Open
4663,2317,2016-09-01 17:49:23.000,Network Issue,Open
4667,2319,2015-07-15 03:47:50.000,Billing Issue,Open
4645,2306,2016-03-14 01:08:41.000,Billing Issue,Closed
4648,2307,2015-04-28 15:56:26.000,Network Issue,Open
4650,2309,2016-07-06 14:04:08.000,Billing Issue,Unresolved
4689,2327,2015-07-14 09:53:04.000,Network Issue,Closed
4697,2330,2016-11-23 01:47:39.000,Billing Issue,Open
4705,2334,2015-06-18 10:03:06.000,Device Issue,Unresolved
4706,2336,2015-05-29 20:34:07.000,Network Issue,Closed
4708,2337,2016-09-28 02:24:39.000,Network Issue,Closed
4698,2331,2015-05-16 03:00:21.000,Device Issue,Open
4709,2338,2016-09-19 08:48:52.000,Device Issue,Open
4700,2332,2015-05-11 20:51:22.000,Network Issue,Open
4702,2333,2015-12-21 13:53:57.000,Billing Issue,Unresolved
4703,2335,2016-08-20 09:36:11.000,Network Issue,Unresolved
4710,2339,2016-08-21 12:58:12.000,Network Issue,Unresolved
4711,2340,2015-07-16 14:28:05.000,Billing Issue,Open
4712,2341,2016-12-07 15:03:38.000,Device Issue,Open
4713,2342,2015-10-21 12:02:28.000,Device Issue,Open
4694,2328,2015-09-07 01:36:49.000,Device Issue,Open
4695,2329,2016-01-05 06:11:11.000,Device Issue,Unresolved
4714,2343,2016-03-16 09:24:20.000,Billing Issue,Open
4716,2344,2016-04-02 11:58:48.000,Device Issue,Closed
4720,2345,2015-07-24 06:28:50.000,Network Issue,Open
4721,2346,2016-07-12 11:53:12.000,Network Issue,Unresolved
4728,2350,2016-08-08 13:07:24.000,Device Issue,Unresolved
4729,2351,2016-10-28 01:22:53.000,Network Issue,Closed
4730,2352,2015-07-15 09:49:22.000,Network Issue,Open
4735,2353,2016-01-17 06:02:32.000,Device Issue,Closed
4737,2354,2015-03-27 06:01:51.000,Device Issue,Closed
4742,2355,2016-01-10 15:35:03.000,Billing Issue,Closed
4752,2358,2016-10-28 11:01:35.000,Network Issue,Unresolved
4753,2359,2015-06-01 04:11:20.000,Device Issue,Open
4723,2347,2017-01-09 14:26:28.000,Billing Issue,Closed
4757,2360,2016-06-17 01:43:31.000,Network Issue,Unresolved
4758,2361,2016-07-06 13:41:34.000,Network Issue,Open
4759,2362,2017-01-24 14:42:56.000,Device Issue,Unresolved
4746,2356,2015-09-03 10:57:38.000,Billing Issue,Closed
4747,2357,2017-01-23 01:48:29.000,Billing Issue,Unresolved
4724,2348,2016-05-31 05:09:41.000,Billing Issue,Closed
4725,2349,2015-03-03 21:08:58.000,Device Issue,Unresolved
4765,2369,2015-06-26 05:44:26.000,Network Issue,Unresolved
4768,2370,2015-06-16 15:33:20.000,Billing Issue,Unresolved
4769,2371,2016-06-03 05:48:34.000,Device Issue,Closed
4770,2372,2015-05-27 15:05:14.000,Device Issue,Unresolved
4775,2373,2015-04-27 17:00:39.000,Billing Issue,Unresolved
4778,2374,2015-02-28 08:17:29.000,Billing Issue,Open
4779,2375,2015-07-31 04:06:03.000,Billing Issue,Open
4781,2376,2016-02-13 19:15:58.000,Device Issue,Open
4731,2363,2016-12-17 13:13:05.000,Network Issue,Closed
4734,2364,2016-07-01 12:21:00.000,Device Issue,Unresolved
4738,2365,2016-10-24 19:59:08.000,Billing Issue,Open
4740,2366,2017-01-28 20:27:22.000,Billing Issue,Unresolved
4762,2367,2016-01-05 03:24:30.000,Network Issue,Unresolved
4763,2368,2016-03-12 03:27:12.000,Device Issue,Open
4782,2377,2015-03-03 08:53:05.000,Device Issue,Closed
4783,2378,2016-08-13 17:27:25.000,Billing Issue,Closed
4784,2379,2016-01-31 21:18:05.000,Network Issue,Open
4804,2389,2015-02-19 20:37:44.000,Device Issue,Closed
4805,2390,2017-01-20 04:23:22.000,Device Issue,Closed
4809,2391,2015-10-25 06:45:23.000,Device Issue,Closed
4810,2392,2015-04-30 17:17:52.000,Network Issue,Closed
4811,2393,2016-09-14 23:23:36.000,Network Issue,Closed
4813,2394,2016-01-02 06:26:36.000,Device Issue,Open
4796,2380,2016-09-09 03:59:44.000,Device Issue,Closed
4825,2398,2015-07-20 15:27:16.000,Network Issue,Closed
4817,2395,2017-02-24 17:47:47.000,Device Issue,Open
4819,2396,2016-08-07 17:52:08.000,Network Issue,Unresolved
4821,2397,2017-01-24 16:11:05.000,Network Issue,Unresolved
4834,2404,2016-05-24 15:44:11.000,Billing Issue,Closed
4835,2405,2016-08-25 19:23:54.000,Billing Issue,Closed
4789,2382,2016-04-26 03:39:53.000,Device Issue,Open
4791,2384,2015-09-30 13:24:30.000,Device Issue,Unresolved
4799,2386,2015-11-24 06:26:19.000,Network Issue,Closed
4802,2387,2015-07-09 14:00:39.000,Network Issue,Closed
4803,2388,2015-07-09 12:17:49.000,Network Issue,Open
4840,2406,2016-12-05 06:59:34.000,Billing Issue,Unresolved
4788,2381,2016-07-16 06:58:38.000,Billing Issue,Open
4842,2407,2015-04-30 03:31:27.000,Device Issue,Unresolved
4798,2383,2016-07-16 00:50:20.000,Billing Issue,Open
4801,2385,2016-03-25 16:07:27.000,Billing Issue,Unresolved
4843,2408,2016-03-19 01:33:52.000,Device Issue,Open
4844,2409,2016-05-22 21:31:53.000,Network Issue,Unresolved
4845,2410,2015-06-27 03:25:29.000,Billing Issue,Unresolved
4846,2411,2016-05-06 13:05:38.000,Billing Issue,Open
4856,2419,2017-01-04 03:12:26.000,Device Issue,Unresolved
4859,2420,2016-07-23 00:41:53.000,Device Issue,Unresolved
4866,2423,2015-02-06 18:21:50.000,Device Issue,Open
4868,2424,2016-05-01 13:43:34.000,Network Issue,Closed
4826,2399,2015-05-09 07:57:33.000,Network Issue,Open
4827,2400,2015-11-25 00:11:07.000,Device Issue,Open
4828,2401,2015-01-31 00:56:24.000,Device Issue,Closed
4831,2402,2017-02-03 16:49:14.000,Billing Issue,Unresolved
4832,2403,2016-01-01 08:21:57.000,Network Issue,Unresolved
4869,2427,2016-02-25 18:38:56.000,Device Issue,Open
4872,2428,2016-10-27 18:00:55.000,Billing Issue,Unresolved
4873,2429,2016-01-05 15:59:12.000,Network Issue,Closed
4874,2430,2016-01-06 07:51:43.000,Network Issue,Open
4875,2431,2015-10-17 02:44:33.000,Network Issue,Unresolved
4867,2425,2015-08-09 07:27:55.000,Network Issue,Unresolved
4870,2426,2015-10-18 04:00:16.000,Network Issue,Unresolved
4861,2421,2015-05-06 14:13:35.000,Network Issue,Closed
4862,2422,2016-03-15 15:59:29.000,Billing Issue,Unresolved
4847,2412,2016-12-21 16:34:26.000,Device Issue,Open
4848,2413,2015-04-03 13:06:02.000,Network Issue,Closed
4849,2414,2015-03-18 21:51:03.000,Network Issue,Closed
4851,2415,2017-02-24 06:10:39.000,Network Issue,Unresolved
4853,2416,2015-11-20 00:45:54.000,Network Issue,Open
4854,2417,2015-08-27 05:06:29.000,Network Issue,Open
4855,2418,2017-01-23 20:09:07.000,Billing Issue,Open
4905,2446,2015-11-11 08:20:22.000,Device Issue,Unresolved
4906,2447,2016-12-14 22:59:09.000,Network Issue,Unresolved
4911,2448,2015-03-29 00:23:22.000,Billing Issue,Closed
4912,2449,2015-01-22 09:22:39.000,Billing Issue,Unresolved
4891,2442,2015-08-27 14:54:56.000,Device Issue,Closed
4881,2435,2016-02-19 07:30:03.000,Network Issue,Closed
4882,2436,2016-09-17 22:34:07.000,Billing Issue,Open
4883,2437,2015-06-07 10:00:54.000,Device Issue,Closed
4878,2432,2016-04-18 11:23:42.000,Network Issue,Unresolved
4879,2433,2015-04-07 02:26:23.000,Device Issue,Unresolved
4880,2434,2015-12-29 06:01:57.000,Billing Issue,Open
4913,2450,2017-01-27 05:18:23.000,Billing Issue,Open
4917,2451,2016-11-07 17:15:33.000,Network Issue,Closed
4919,2452,2016-07-02 22:45:20.000,Billing Issue,Closed
4893,2443,2015-07-11 07:36:14.000,Network Issue,Closed
4896,2444,2015-02-10 04:10:16.000,Network Issue,Closed
4885,2438,2016-06-06 09:46:55.000,Billing Issue,Closed
4901,2445,2015-03-27 13:11:43.000,Device Issue,Closed
4886,2439,2015-09-29 07:47:22.000,Network Issue,Open
4887,2440,2016-06-25 00:57:38.000,Device Issue,Unresolved
4888,2441,2015-05-08 20:09:27.000,Network Issue,Closed
4924,2455,2016-10-13 03:09:54.000,Device Issue,Unresolved
4925,2456,2015-02-19 01:59:17.000,Network Issue,Unresolved
4928,2457,2015-11-08 03:59:55.000,Device Issue,Open
4929,2458,2015-04-05 05:18:11.000,Device Issue,Closed
4943,2463,2016-05-09 04:11:31.000,Billing Issue,Closed
4944,2464,2015-07-12 17:51:19.000,Network Issue,Unresolved
4945,2465,2015-12-25 05:56:57.000,Device Issue,Unresolved
4920,2453,2015-12-19 16:51:48.000,Network Issue,Open
4921,2454,2015-07-05 01:32:38.000,Billing Issue,Unresolved
4961,2470,2016-11-14 12:02:12.000,Device Issue,Closed
4974,2471,2015-08-14 02:27:31.000,Device Issue,Unresolved
4975,2472,2015-07-01 15:32:10.000,Device Issue,Unresolved
4976,2473,2016-05-08 22:24:43.000,Network Issue,Unresolved
4980,2478,2016-11-26 09:14:57.000,Billing Issue,Unresolved
4981,2479,2016-11-02 02:42:44.000,Billing Issue,Closed
4982,2480,2015-05-05 02:26:32.000,Device Issue,Closed
4986,2481,2015-06-24 07:07:52.000,Billing Issue,Open
4934,2459,2015-05-09 01:14:48.000,Device Issue,Open
4935,2460,2016-07-26 23:17:14.000,Device Issue,Open
4937,2461,2016-12-24 12:22:02.000,Network Issue,Open
4938,2462,2015-08-18 10:47:26.000,Device Issue,Open
4991,2483,2016-01-11 22:19:37.000,Network Issue,Open
4992,2484,2015-12-12 07:32:29.000,Billing Issue,Unresolved
4996,2486,2016-10-25 19:23:55.000,Network Issue,Unresolved
4998,2488,2015-08-25 08:39:33.000,Network Issue,Closed
5002,2490,2015-03-28 20:48:00.000,Billing Issue,Unresolved
5003,2485,2015-04-06 21:43:11.000,Network Issue,Unresolved
5004,2487,2016-06-12 08:28:04.000,Billing Issue,Closed
5006,2489,2016-02-07 11:19:55.000,Network Issue,Unresolved
4959,2466,2016-10-20 04:39:15.000,Device Issue,Unresolved
4960,2467,2015-03-24 02:58:21.000,Billing Issue,Closed
4964,2468,2016-09-15 15:52:13.000,Network Issue,Open
4968,2469,2016-02-27 21:03:53.000,Network Issue,Open
4999,2482,2016-10-15 03:54:58.000,Device Issue,Open
5011,2491,2016-12-31 10:40:27.000,Network Issue,Closed
5021,2499,2016-03-02 08:55:13.000,Billing Issue,Closed
5023,2500,2015-07-13 17:49:40.000,Network Issue,Open
5024,2501,2015-03-24 12:16:32.000,Billing Issue,Unresolved
4963,2474,2017-02-18 09:36:11.000,Device Issue,Unresolved
5025,2502,2016-07-31 06:44:46.000,Network Issue,Open
4967,2475,2016-05-17 16:53:57.000,Network Issue,Unresolved
5026,2503,2016-04-05 00:48:35.000,Billing Issue,Open
4969,2476,2017-01-05 10:36:26.000,Device Issue,Unresolved
4970,2477,2015-11-04 02:05:53.000,Network Issue,Open
5016,2495,2017-02-04 15:36:18.000,Billing Issue,Unresolved
5017,2496,2015-11-10 21:07:31.000,Billing Issue,Closed
5019,2497,2017-02-19 14:00:37.000,Billing Issue,Closed
5020,2498,2015-01-14 02:08:12.000,Network Issue,Closed
5027,2504,2015-12-29 20:59:31.000,Device Issue,Closed
5029,2505,2016-03-04 03:11:15.000,Network Issue,Closed
5031,2506,2015-10-25 19:46:09.000,Network Issue,Open
5038,2508,2016-12-20 01:14:02.000,Device Issue,Unresolved
5012,2492,2017-01-29 09:38:07.000,Billing Issue,Unresolved
5013,2493,2015-11-11 01:40:46.000,Billing Issue,Closed
5015,2494,2015-06-04 04:21:44.000,Network Issue,Closed
5037,2507,2015-05-15 17:41:38.000,Network Issue,Open
5075,2531,2016-09-27 20:16:51.000,Device Issue,Open
5076,2532,2015-10-24 11:10:28.000,Device Issue,Closed
5077,2533,2016-05-04 18:04:15.000,Network Issue,Closed
5078,2534,2016-09-09 17:28:41.000,Billing Issue,Unresolved
5082,2535,2017-02-21 05:46:39.000,Device Issue,Unresolved
5086,2536,2015-06-11 20:13:20.000,Billing Issue,Unresolved
5062,2523,2016-09-24 11:35:04.000,Network Issue,Closed
5088,2537,2016-03-21 07:56:42.000,Network Issue,Unresolved
5066,2524,2015-05-14 08:47:22.000,Device Issue,Unresolved
5068,2525,2016-04-11 12:36:56.000,Billing Issue,Closed
5069,2526,2016-10-09 21:03:21.000,Network Issue,Unresolved
5070,2527,2015-01-09 21:30:09.000,Billing Issue,Unresolved
5071,2528,2015-12-04 14:28:39.000,Billing Issue,Unresolved
5072,2529,2016-11-16 18:30:04.000,Billing Issue,Closed
5052,2513,2016-04-18 08:04:22.000,Network Issue,Open
5054,2514,2016-08-23 18:04:20.000,Billing Issue,Unresolved
5083,2530,2017-01-31 17:48:01.000,Billing Issue,Unresolved
5056,2515,2016-08-26 17:23:31.000,Billing Issue,Unresolved
5058,2516,2015-05-14 13:33:18.000,Device Issue,Open
5043,2509,2015-10-28 00:59:42.000,Device Issue,Open
5044,2510,2015-10-12 12:29:55.000,Device Issue,Unresolved
5047,2511,2015-08-16 18:11:56.000,Network Issue,Closed
5048,2512,2016-10-23 06:37:49.000,Network Issue,Closed
5055,2517,2015-12-11 14:23:04.000,Network Issue,Unresolved
5057,2518,2015-08-14 05:15:11.000,Device Issue,Unresolved
5060,2519,2016-06-26 02:13:52.000,Device Issue,Open
5061,2520,2015-01-20 23:10:20.000,Network Issue,Unresolved
5065,2521,2015-04-10 00:01:27.000,Billing Issue,Open
5067,2522,2016-11-02 15:58:36.000,Device Issue,Unresolved
5093,2540,2016-12-20 19:37:45.000,Network Issue,Open
5096,2541,2016-04-13 18:25:07.000,Device Issue,Open
5097,2542,2015-10-26 18:39:10.000,Device Issue,Closed
5102,2544,2016-07-28 20:45:55.000,Device Issue,Closed
5104,2546,2016-10-14 21:45:30.000,Device Issue,Closed
5089,2538,2015-02-18 06:27:56.000,Billing Issue,Unresolved
5090,2539,2015-07-20 15:55:16.000,Network Issue,Unresolved
5099,2543,2015-09-20 20:01:27.000,Device Issue,Closed
5103,2545,2016-11-21 13:35:32.000,Billing Issue,Closed
5105,2547,2015-05-31 10:41:44.000,Billing Issue,Open
5106,2549,2016-11-04 20:52:43.000,Network Issue,Open
5113,2550,2016-05-04 05:47:41.000,Network Issue,Unresolved
5110,2548,2016-12-15 16:52:44.000,Network Issue,Unresolved
5123,2553,2016-07-19 15:56:17.000,Network Issue,Unresolved
