tac,brandmodel,manufacturer,frequencies_band,radiointerface,brandname,modelname,os,chipnfc,chipbluetooth,chipwlan,devicetype,removableuicc,removableeuicc,nonremovableuicc,nonremovableeuicc,deviceatlasid,standardisedfull,standardised_device_model,standardisedmarketing,interlmodel,allocationdate,countrycode,fixedcode,manufacturercode,year_released,mobile_device,hardwaretype,touchscreen,screenwidth,screenheight,diagolscreensize,displayppi,devicepixelratio,screencolordepth,nfc,camera,ismobilephone,istablet,isereader,isgamesconsole,istv,issettupbox,ismediaplayer,chipsetvendor,chipset,chipsetmodel,cpu,cpu_cores,cpu_maximum_frequency,gpu,sim_slots,sim_size,interl_storage_capacity,expandable_storage,total_ram,os_me,os_version,os_android,os_bada,os_ios,os_rim,os_symbian,os_windows_mobile,os_windows_phone,os_windows_rt,os_web_os,browser_me,browser_version,browser_rendering_engine,markup_xhtml_basic_1v0,markup_xhtml_mp_1v0,markup_xhtml_mp_1v1,markup_xhtml_mp_1v2,markup_wml1,vcard_download,image__gif87,image__gif89a,image__jpg,image__png,uri_scheme_tel,uri_scheme_sms,uri_scheme_sms_to,cookie,https,memory_limit_markup,memory_limit_embedded_media,memory_limit_download,flash_capable,js_support_basic_java_script,js_modify_dom,js_modify_css,js_support_events,js_support_event_listener,js_xhr,js_support_console_log,js_json,supports_client_side,csd,hscsd,gprs,edge,hsdpa,umts,hspa,lte,lte_category,lte_advanced,volte,wifi,vowifi,html_audio,html_canvas,html_inline_svg,html_svg,html_video,css_animations,css_columns,css_transforms,css_transitions,js_application_cache,js_geo_location,js_indexeddb,js_local_storage,js_session_storage,js_web_gl,js_web_sockets,js_web_sql_database,js_web_workers,js_device_orientation,js_device_motion,js_touch_events,js_query_selector,wmv,midi_monophonic,midi_polyphonic,amr,mp3,aac
35706408,Samsung SM-G532F/DS,Samsung Korea,"LTE FDD BAND 1,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 20,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,2 UICC,0 eUICC",NONE,Samsung,SM-G532F/DS,Android,N,Y,Y,Smartphone,2 UICC,0 eUICC,Not Known,Not Known,17373290,Samsung Galaxy J2 Prime,SM-G532F,Galaxy J2 Prime,Samsung SM-G532F/DS,2016-12-22 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,540,960,5,220,1.5,24,0,8,1,0,0,0,0,0,0,MStar Semiconductor,,MT6737T,Cortex-A53,4,1400,Mali-T720 MP2,2,Micro,8,1,1536,Android,6.0.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1
35706608,Samsung SM-G950U,Samsung Korea,"CDMA2000,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,TD-SCDMA,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 28,LTE FDD BAND 29,LTE FDD Band 30,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,1 UICC,0 eUICC",NONE,Samsung,SM-G950U,Android,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,19567952,Samsung Galaxy S8,SM-G950U,Galaxy S8,Samsung SM-G950U,2017-01-03 00:00:00.000,450,MANU,210005,2017,1,Mobile Phone,1,1440,2960,5.8,568,3,24,1,12,1,0,0,0,0,0,0,Qualcomm,Spdragon 835,MSM8998,Cortex-A57 & Cortex-A53,4+4,2500,Adreno 540,1,no,64,1,4096,Android,7,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1
35706708,Samsung SM-G532F/DS,Samsung Korea,"GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE FDD BAND 1,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 20,2 UICC,0 eUICC",NONE,Samsung,SM-G532F/DS,Android,N,Y,Y,Smartphone,2 UICC,0 eUICC,Not Known,Not Known,17373290,Samsung Galaxy J2 Prime,SM-G532F,Galaxy J2 Prime,Samsung SM-G532F/DS,2017-01-03 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,540,960,5,220,1.5,24,0,8,1,0,0,0,0,0,0,MStar Semiconductor,,MT6737T,Cortex-A53,4,1400,Mali-T720 MP2,2,Micro,8,1,1536,Android,6.0.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1
35706808,Samsung SM-G532F/DS,Samsung Korea,"GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE FDD BAND 1,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 20,2 UICC,0 eUICC",NONE,Samsung,SM-G532F/DS,Android,N,Y,Y,Smartphone,2 UICC,0 eUICC,Not Known,Not Known,17373290,Samsung Galaxy J2 Prime,SM-G532F,Galaxy J2 Prime,Samsung SM-G532F/DS,2017-01-03 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,540,960,5,220,1.5,24,0,8,1,0,0,0,0,0,0,MStar Semiconductor,,MT6737T,Cortex-A53,4,1400,Mali-T720 MP2,2,Micro,8,1,1536,Android,6.0.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1
35706908,Samsung SM-G615F/DS,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE TDD BAND 40,LTE FDD BAND 1,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 8,LTE FDD BAND 20,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,2 UICC,0 eUICC",NONE,Samsung,SM-G615F/DS,Android,N,Y,Y,Smartphone,2 UICC,0 eUICC,Not Known,Not Known,20778272,Samsung Galaxy J7 Max,SM-G615F,Galaxy J7 Max,Samsung SM-G615F/DS,2017-01-03 00:00:00.000,450,MANU,210005,2017,1,Mobile Phone,1,1080,1920,5.7,386,2.625,24,0,13,1,0,0,0,0,0,0,MediaTek,Helio P20,MT6757,Cortex-A53,8,2300,Mali-T860 MP2,2,no,32,1,4096,Android,7,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,1,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,4,1,0,1,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1
35707005,Samsung GT-I9300,Samsung Korea,"GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),HSDPA,HSUPA,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII","EDGE,GPRS",Samsung,GT-I9300,Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,3597327,Samsung Galaxy S3,GT-I9300,Galaxy S3,Samsung GT-I9300,2013-04-02 00:00:00.000,450,MANU,210005,2012,1,Mobile Phone,1,720,1280,4.8,306,2,24,1,8,1,0,0,0,0,0,0,Samsung,Exynos 4 Quad,4412,Cortex-A9,4,1400,Mali-400 MP4,1,Micro,16/32/64,1,1024,Android,4.0.4,1,0,0,0,0,0,0,0,0,Android Browser,URL,WebKit,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,0,,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35849906,Samsung SM-G530H/DS,Samsung Korea,"GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,2 UICC",NONE,Samsung,SM-G530H/DS,"Android,Not Known",N,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,7315141,Samsung Galaxy Grand Prime,SM-G530H,Galaxy Grand Prime,Samsung SM-G530H/DS,2014-12-12 00:00:00.000,450,MANU,210005,2014,1,Mobile Phone,1,540,960,5,220,1.5,24,0,8,1,0,0,0,0,0,0,Qualcomm,Spdragon 410,MSM8916,Cortex-A53,4,1200,Adreno 306,2,Micro,8,1,1024,Android,4.4.2,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,,1,0,1,0,1,1,1,1,1
35707008,Samsung SM-G615F/DS,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE TDD BAND 40,LTE FDD BAND 1,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 8,LTE FDD BAND 20,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,2 UICC,0 eUICC",NONE,Samsung,SM-G615F/DS,Android,N,Y,Y,Smartphone,2 UICC,0 eUICC,Not Known,Not Known,20778272,Samsung Galaxy J7 Max,SM-G615F,Galaxy J7 Max,Samsung SM-G615F/DS,2017-01-03 00:00:00.000,450,MANU,210005,2017,1,Mobile Phone,1,1080,1920,5.7,386,2.625,24,0,13,1,0,0,0,0,0,0,MediaTek,Helio P20,MT6757,Cortex-A53,8,2300,Mali-T860 MP2,2,no,32,1,4096,Android,7,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,1,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,4,1,0,1,0,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1
35707605,Samsung GT-I9190,Samsung Korea,"GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),HSDPA,HSUPA,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band VIII","EDGE,GPRS",Samsung,GT-I9190,Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,5452202,Samsung Galaxy S4 Mini,GT-I9190,Galaxy S4 Mini,Samsung GT-I9190,2013-04-02 00:00:00.000,450,MANU,210005,2013,1,Mobile Phone,1,540,960,4.3,256,1.5,24,1,8,1,0,0,0,0,0,0,Qualcomm,Spdragon 400,MSM8930,Krait 200,2,1700,Adreno 305,2,Micro,8,1,1536,Android,4.2.2,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,0,,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35766108,GALAXY A5 SM-A520F,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,LTE TDD BAND 38,LTE TDD BAND 40,LTE TDD BAND 41,CA_1A-5A,CA_1A-7A,CA_1A-8A,CA_1A-20A,CA_2A-5A,CA_2A-7A,CA_2A-17A,CA_2A-28A,CA_3C-5A,CA_3A-7A,CA_3A-8A,CA_3A-20A,CA_3A-28A,CA_3A-38A,CA_3A-40A,CA_4A-5A,CA_4A-7A,CA_4A-17A,CA_4A-28A,CA_5A-5A,CA_5A-7A,CA_5A-40A,CA_7A-8A,CA_7A-20A,CA_7A-28A,CA_3C,CA_5C,CA_7C,CA_38C,CA_40C,CA_41C,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 17,LTE FDD BAND 20,LTE FDD BAND 28,1 UICC,0 eUICC",NONE,Samsung,SM-A520F,Android,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,17202153,Samsung Galaxy A5 (2017),SM-A520F,Galaxy A5 (2017),GALAXY A5 SM-A520F,2017-01-25 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,1080,1920,5.2,424,3,24,1,13,1,0,0,0,0,0,0,Samsung,,7880,Cortex-A53,8,1870,Mali T830,2,no,16/32,1,3072/4096,Android,6,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1
35766607,ADVAN i5C,PT. Arga Mas Lestari,"WCDMA FDD Band I,LTE FDD BAND 3,LTE FDD BAND 8,GSM 1800,GSM 900,2 UICC",SATELLITE,Advan,i5C,Android,N,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,14179963,Advan I5C,I5C,,i5C,2015-12-22 00:00:00.000,510,MANU,211822,2016,1,Mobile Phone,1,720,1280,5.5,267,2,24,,13,1,0,0,0,0,0,0,,,,Cortex-A7,4,1500,Mali-400 MP,2,,16,1,2048,Android,5.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,1,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,1,1,3,0,,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1
35766908,Samsung SM-G950U,Samsung Korea,"LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,CDMA2000,CA_2A-4A-5A-30A,CA_2A-4A-12A-30A,CA_2A-4A-29A-30A,CA_2A-4A-5A,CA_2A-4A-12A,CA_2A-2A-4A-12A,CA_2A-4A-4A-12A,CA_2A-4A-13A,CA_2A-4A-29A,CA_2A-4A-30A,CA_2A-5A-30A,CA_2A-12A-30A,CA_2A-29A-30A,CA_2C-29A-30A,CA_4A-5A-30A,CA_4A-7A-12A,CA_4A-12A-30A,CA_4A-29A-30A,CA_2A-2A,CA_4A-4A,CA_7A-7A,CA_25A-25A,CA_41A-41A,CA_41A-41C,CA_2A-4A,CA_2A-2A-4A,CA_2A-4A-4A,CA_2A-5A,CA_2A-2A-5A,CA_2C-5A,CA_2A-12A,CA_2A-2A-12A,CA_2C-12A,CA_2A-13A,CA_2A-17A,CA_2A-30A,CA_4A-5A,CA_4A-4A-5A,CA_4A-7A,CA_4A-12A,CA_4A-4A-12A,CA_4A-13A,CA_4A-4A-13A,CA_4A-17A,CA_4A-29A,CA_4A-30A,CA_5A-30A,CA_12A-30A,CA_29A-30A,CA_2C,CA_4C,CA_7C,CA_41C,CA_41D,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,TD-SCDMA,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 28,LTE FDD BAND 29,LTE FDD Band 30,LTE FDD Band 66,1 UICC,0 eUICC",CDMA,Samsung,SM-G950U,Android,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,19567952,Samsung Galaxy S8,SM-G950U,Galaxy S8,Samsung SM-G950U,2017-02-01 00:00:00.000,450,MANU,210005,2017,1,Mobile Phone,1,1440,2960,5.8,568,3,24,1,12,1,0,0,0,0,0,0,Qualcomm,Spdragon 835,MSM8998,Cortex-A57 & Cortex-A53,4+4,2500,Adreno 540,1,no,64,1,4096,Android,7,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1
35767008,Samsung SM-G950U,Samsung Korea,"LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 28,LTE FDD BAND 29,LTE FDD Band 30,LTE FDD Band 66,CA_2A-4A-5A,CA_2A-4A-12A,CA_2A-2A-4A-12A,CA_2A-4A-4A-12A,CA_2A-4A-13A,CA_2A-4A-29A,CA_2A-4A-30A,CA_2A-5A-30A,CA_2A-12A-30A,CA_2A-29A-30A,CA_2C-29A-30A,CA_4A-5A-30A,CA_4A-7A-12A,CA_4A-12A-30A,CA_4A-29A-30A,CA_2A-4A-5A-30A,CA_2A-4A-12A-30A,CA_2A-4A-29A-30A,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,CDMA2000,CA_2C,CA_4C,CA_7C,CA_41C,CA_41D,CA_2A-2A,CA_4A-4A,CA_7A-7A,CA_25A-25A,CA_41A-41A,CA_41A-41C,TD-SCDMA,CA_2A-4A,CA_2A-2A-4A,CA_2A-4A-4A,CA_2A-5A,CA_2A-2A-5A,CA_2C-5A,CA_2A-12A,CA_2A-2A-12A,CA_2C-12A,CA_2A-13A,CA_2A-17A,CA_2A-30A,CA_4A-5A,CA_4A-4A-5A,CA_4A-7A,CA_4A-12A,CA_4A-4A-12A,CA_4A-13A,CA_4A-4A-13A,CA_4A-17A,CA_4A-29A,CA_4A-30A,CA_5A-30A,CA_12A-30A,CA_29A-30A,1 UICC,0 eUICC",CDMA,Samsung,SM-G950U,Android,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,19567952,Samsung Galaxy S8,SM-G950U,Galaxy S8,Samsung SM-G950U,2017-02-01 00:00:00.000,450,MANU,210005,2017,1,Mobile Phone,1,1440,2960,5.8,568,3,24,1,12,1,0,0,0,0,0,0,Qualcomm,Spdragon 835,MSM8998,Cortex-A57 & Cortex-A53,4+4,2500,Adreno 540,1,no,64,1,4096,Android,7,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1
35767108,Samsung SM-G955U,Samsung Korea,"CA_2C,CA_4C,CA_7C,CA_41C,CA_41D,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,TD-SCDMA,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 28,LTE FDD BAND 29,LTE FDD Band 30,LTE FDD Band 66,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,CA_2A-4A,CA_2A-2A-4A,CA_2A-4A-4A,CA_2A-5A,CA_2A-2A-5A,CA_2C-5A,CA_2A-12A,CA_2A-2A-12A,CA_2C-12A,CA_2A-13A,CA_2A-17A,CA_2A-29A,CA_2A-30A,CA_4A-5A,CA_4A-4A-5A,CA_4A-7A,CA_4A-12A,CA_4A-4A-12A,CA_4A-13A,CA_4A-4A-13A,CA_4A-17A,CA_4A-29A,CA_4A-30A,CA_5A-30A,CA_12A-30A,CA_29A-30A,CA_2A-2A,CA_4A-4A,CA_7A-7A,CA_25A-25A,CA_41A-41A,CA_41A-41C,CA_2A-4A-5A,CA_2A-4A-12A,CA_2A-2A-4A-12A,CA_2A-4A-4A-12A,CA_2A-4A-13A,CA_2A-4A-29A,CA_2A-4A-30A,CA_2A-5A-30A,CA_2A-12A-30A,CA_2A-29A-30A,CA_2C-29A-30A,CA_4A-5A-30A,CA_4A-7A-12A,CA_4A-12A-30A,CA_4A-29A-30A,CA_2A-4A-5A-30A,CA_2A-4A-12A-30A,CA_2A-4A-29A-30A,CDMA2000,1 UICC,0 eUICC",CDMA,Samsung,SM-G955U,Android,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,19567997,Samsung Galaxy S8 Plus,SM-G955U,Galaxy S8 Plus,Samsung SM-G955U,2017-02-02 00:00:00.000,450,MANU,210005,2017,1,Mobile Phone,1,1440,2960,6.2,531,,24,1,12,1,0,0,0,0,0,0,Qualcomm,Spdragon 835,MSM8998,Cortex-A57 & Cortex-A53,4+4,2500,Adreno 540,1,no,64,1,4096,Android,7,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35864806,Samsung SM-J100H/DD,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),2 UICC",NONE,Samsung,SM-J100H/DD,Android,N,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,7940148,Samsung Galaxy J1,SM-J100H,Galaxy J1,Samsung SM-J100H/DD,2014-12-27 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,480,800,4.3,217,1.5,24,0,5,1,0,0,0,0,0,0,MediaTek,,MT6572M,Cortex-A7,2,1200,Mali-400,2,Micro,4,1,512,Android,4.4.4,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,0,,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,0,1,1,1,1,1,1,1,1,1
35865108,GALAXY A5 SM-A520F,Samsung Korea,"LTE TDD BAND 38,LTE TDD BAND 40,LTE TDD BAND 41,CA_1A-5A,CA_1A-7A,CA_1A-8A,CA_1A-20A,CA_2A-5A,CA_2A-7A,CA_2A-17A,CA_2A-28A,CA_3C-5A,CA_3A-7A,CA_3A-8A,CA_3A-20A,CA_3A-28A,CA_3A-38A,CA_3A-40A,CA_4A-5A,CA_4A-7A,CA_4A-17A,CA_4A-28A,CA_5A-5A,CA_5A-7A,CA_5A-40A,CA_7A-8A,CA_7A-20A,CA_7A-28A,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 17,LTE FDD BAND 20,LTE FDD BAND 28,CA_3C,CA_5C,CA_7C,CA_38C,CA_40C,CA_41C,1 UICC,0 eUICC",NONE,Samsung,SM-A520F,Android,Y,Y,Y,Smartphone,1 UICC,0 eUICC,Not Known,Not Known,17202153,Samsung Galaxy A5 (2017),SM-A520F,Galaxy A5 (2017),GALAXY A5 SM-A520F,2017-03-22 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,1080,1920,5.2,424,3,24,1,13,1,0,0,0,0,0,0,Samsung,,7880,Cortex-A53,8,1870,Mali T830,2,no,16/32,1,3072/4096,Android,6,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1
35866105,Samsung GT-I9505,Samsung Korea,"LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII","EDGE,GPRS",Samsung,GT-I9505,Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,4536606,Samsung Galaxy S4 LTE,GT-I9505,Galaxy S4 LTE,Samsung GT-I9505,2013-07-23 00:00:00.000,450,MANU,210005,2013,1,Mobile Phone,1,1080,1920,5,441,3,24,1,13,1,0,0,0,0,0,0,Qualcomm,Spdragon 600,APQ8064T,Krait 300,4,1900,Adreno 320,1,Micro,16/32/64,1,2048,Android,4.2.2,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,3,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
